Customer ID,Credit Card Number,native-country,State in the Country,Average Transaction Amount
24502,6103245259360469,b'United-States',Georgia,1304.7921544548817
41127,0197916430722685,b'United-States',Illinois,8754.349365901133
51395,2633867570982480,b'United-States',Virginia,2945.247199845825
27121,3108536193169551,b'United-States',California,3056.383875558355
79228,1236244329936698,b'United-States',Florida,4395.72035676784
47607,3810850784297730,b'United-States',California,1216.3293223974056
44637,2296995663118901,b'United-States',Georgia,9801.33099119111
54090,1296656927168399,b'Germany',Texas,1800.0407626024987
87178,1679352381259547,b'United-States',Illinois,1806.868141105745
87645,4999682979324903,b'United-States',Virginia,6034.734676392672
81443,8307455265515300,b'United-States',New York,6535.791907598683
63713,0836897232752570,b'United-States',Georgia,3014.0610058219563
62674,1239224185551484,b'United-States',New York,9980.232122212536
12932,1596810298988096,b'United-States',Florida,9624.5227142556
34238,6517633241533888,b'United-States',Texas,2591.6236317564226
44014,5267210650046748,b'United-States',California,9728.000709365104
88414,9000844117402142,b'United-States',New York,5024.673830787508
76418,6436884346298369,b'United-States',Florida,631.2653994789783
96268,8039323240674431,b'United-States',Florida,7902.571136543404
51811,3672084067880212,b'United-States',Georgia,3911.4359327811712
68593,1310217842208597,b'United-States',California,9777.417787363913
39462,9472378510487954,b'United-States',Ohio,1747.1871010054688
17258,2448712540933528,b'United-States',Virginia,323.8740998034405
27188,9338859120333887,b'United-States',Florida,6289.63464316172
96743,4589282699907554,b'United-States',Ohio,4363.9681952240735
56093,8843969145242838,b'United-States',Georgia,7516.073988944328
68235,0671719941645280,b'United-States',Illinois,618.3637988588895
53421,4488306137454300,b'United-States',Illinois,4560.723958010866
31930,3748599167918983,b'United-States',Texas,2117.326093744281
99483,3836597860192170,b'United-States',Florida,1767.397538924845
28222,2039352813110177,b'United-States',California,6849.8197217406805
57408,6649967433366416,b'United-States',California,262.6365337894095
42940,5684983125108349,b'United-States',Florida,9345.66425848621
25942,2079425392382510,b'United-States',Florida,2729.1131506334355
74391,0845668226062160,b'United-States',Texas,9057.772991464346
82392,3028082349982872,b'United-States',California,2285.0797635097288
48734,0378290980471730,b'United-States',Illinois,1631.6217883916283
16911,1291149411502518,b'United-States',New York,4706.091509986051
10026,7982822290549423,b'United-States',Texas,5892.497665828116
61260,2652629004543609,b'Cambodia',California,9156.69224903042
32709,0755514706820846,b'United-States',Texas,1238.4382735875902
90949,1232878197759120,b'United-States',Virginia,7296.304632549541
72375,1029101836237420,b'Mexico',Virginia,6605.018168678264
21859,1418712489373987,b'Mexico',Illinois,3452.4016047382224
55929,4526182890985715,b'United-States',New York,2771.351540729232
96775,8239543933241083,b'United-States',Georgia,1251.2891579686643
94121,3949803741157824,b'United-States',Georgia,6297.975406611416
55876,1357519240184195,b'Haiti',Illinois,6749.238929897595
18020,0062232032608207,b'United-States',Virginia,8547.343600512835
92707,0718319255131019,b'United-States',Florida,5380.229926109783
61679,1687727667426790,b'United-States',Georgia,558.6723246119725
33131,7683475456618018,b'United-States',Illinois,3386.531468372036
71690,1052582324667129,b'United-States',Florida,8243.439808994497
71049,5598705967649404,b'United-States',Virginia,7211.323182588591
59334,5162924129777970,b'United-States',Ohio,7295.092837565608
98669,6660512221036237,b'United-States',California,7022.960122001296
69967,3003156289864858,b'Portugal',California,9409.381310747674
10609,6691850652184193,b'United-States',Texas,666.2244916675523
56197,3957972372567513,b'United-States',New York,4458.7902535819
81910,2249933412070420,b'United-States',California,5357.040886280812
15225,8572193716775298,b'Mexico',Florida,3868.2451202939424
60336,2098574330897176,b'United-States',California,5975.516972949571
67468,2405351155117849,b'United-States',Ohio,3646.9006764111
93054,7477484153302946,b'United-States',Florida,1335.73128154588
47593,1106643701870132,b'United-States',Texas,7224.697567281557
27781,6207363046086830,b'United-States',Ohio,528.0002354606652
16503,0020511476913692,b'United-States',Florida,4288.307541013533
42078,4876101270396906,b'United-States',California,4053.657654331978
35875,9893449372517818,b'United-States',Illinois,3486.95635908087
32930,8665441299041377,b'United-States',New York,3407.470330044292
45476,3412800364958853,b'United-States',Illinois,2573.415138768162
75210,2548037903781867,b'United-States',Georgia,9939.727330622436
11176,5214557949249908,b'United-States',Ohio,4722.100274434926
18519,3088557910040622,b'Poland',New York,7217.985591675077
16049,4024329967686134,b'United-States',Ohio,6362.946818052553
78733,2497339873136156,b'United-States',California,910.1404564920044
24030,9808161682297881,b'United-States',Florida,5684.454722795575
85080,3307145071103720,b'United-States',Florida,824.4886484223206
59567,6261333805710436,b'United-States',Ohio,7809.521954492829
12038,1725841027422832,b'United-States',New York,7497.54336961936
77212,6134047259985023,b'United-States',Florida,2452.943865695283
69502,9155594662372129,b'United-States',New York,2450.033406959718
51520,2168686873190475,b'United-States',Illinois,2662.9616169130145
27787,7409173417560564,b'United-States',Texas,9446.156621425698
52408,5037248835434216,b'United-States',Illinois,4973.101688046471
15862,4281089270190305,b'United-States',Texas,1513.8775140274229
45672,4310546520075843,b'United-States',Ohio,2126.715818213034
50240,9337692493458460,b'Mexico',Florida,2627.827096726402
78069,5283917966113635,b'United-States',Illinois,298.4858861899304
59184,3125246602900180,b'United-States',California,9818.318505074149
90851,7478038919739831,b'Greece',Texas,2858.504309331047
51325,3825697867354429,b'United-States',Illinois,7453.903382351559
79140,2578210174079937,b'United-States',Texas,1035.2963260616875
49601,0976552865379782,b'United-States',Illinois,3686.5767510730257
86591,2763158273232008,b'United-States',Florida,1941.601599672728
20953,0774722063780389,b'United-States',Georgia,9145.790741317349
82511,7814036490090031,b'United-States',Illinois,5809.553086522328
20668,5975365274043702,b'United-States',Illinois,6186.61884680979
66444,2403500749664923,b'United-States',New York,8424.71203555013
39101,5410469823446541,b'United-States',New York,7012.674403287861
34414,0979129809971216,b'United-States',Illinois,7097.5678794719815
87111,2925414387159221,b'United-States',Virginia,1150.3251071968357
64291,9826950378908581,b'United-States',Virginia,6255.384564730271
31907,5400868942032818,b'United-States',Florida,5639.497507935664
12706,2943334681308443,b'United-States',Texas,5021.476339092964
77863,1992246492222850,b'?',Texas,4589.537630889872
20490,5282025320965935,b'United-States',California,8971.267944628476
92372,6315501441228472,b'United-States',Georgia,8863.04225245115
50936,0405119909514118,b'United-States',New York,9319.678576030596
62333,4041039999185232,b'Cuba',Illinois,3883.876800034153
74886,7085487793994258,b'United-States',Texas,3972.688630096736
98781,8501255897303414,b'United-States',New York,4589.119046697549
67466,7578223921466345,b'India',Virginia,7219.5782557524035
40887,7668295076470567,b'United-States',California,5329.112154582674
19789,3419905940115279,b'United-States',California,9750.769874287444
62411,9003387965298609,b'United-States',Illinois,2986.482876154726
43920,0523337327054035,b'United-States',Ohio,9226.486213527474
29717,0119600336301715,b'Mexico',New York,1592.9824042532032
88645,0623024200546910,b'United-States',Virginia,7294.497214441875
67807,3772079393553116,b'United-States',Illinois,1777.175305115116
10321,2197592088647872,b'?',Illinois,9069.452303775504
54192,8236339130355381,b'United-States',California,9814.594463662026
24136,2619269919749859,b'United-States',Georgia,2133.125443029812
90478,8214139760902481,b'United-States',Virginia,8772.645102052156
55090,4293317012541709,b'United-States',Florida,5616.849066959547
53801,4089300898591550,b'United-States',Georgia,5494.838881527685
91202,2009575394409938,b'United-States',Georgia,7990.396562681767
30656,7846907075187794,b'United-States',Illinois,7763.751432321237
78094,5097439391852640,b'United-States',California,844.6339259155119
83012,1972272091378639,b'United-States',Virginia,6568.942532375816
46022,9740265024877595,b'United-States',Virginia,3641.1673626546753
14182,3414938585875435,b'Philippines',Texas,3702.34976829766
75515,3006276155021538,b'Puerto-Rico',Virginia,5485.0716082108
33774,3241640395280104,b'United-States',Texas,4630.564798079394
25343,2867612877746106,b'United-States',Texas,5274.270022238193
59787,3847018560149006,b'United-States',Illinois,7389.760909164896
64955,8737731788437779,b'United-States',New York,7370.3122347796125
23333,7891407209915901,b'United-States',Ohio,8107.920208437719
99852,9645251222034128,b'United-States',Ohio,2063.35534739335
16497,7050073300576945,b'United-States',Virginia,1321.9218798750971
57969,1905679485551425,b'United-States',New York,3426.262012928882
86337,8049669972879094,b'United-States',Georgia,2627.5310522335208
36236,9550162292655579,b'United-States',Texas,410.18117580619247
33093,9636792278624191,b'United-States',California,3881.479685582856
14804,3944524994780356,b'United-States',Ohio,4052.88963513615
12124,3729416727212610,b'Mexico',California,5497.774384807885
37363,1151654325585605,b'United-States',Florida,3361.7208798489505
45543,1848969089146511,b'United-States',Illinois,1828.784073887647
88214,7728094477585921,b'United-States',Virginia,7531.159743962311
79731,9281514491431937,b'United-States',Texas,1220.687059558299
90498,5385681652389154,b'United-States',Ohio,1501.3547277854375
75934,8878199800389283,b'United-States',Ohio,8343.028062421388
99804,5961344854365581,b'United-States',Texas,6981.445509938844
78439,4387819215399299,b'United-States',Illinois,8527.847399179023
97787,6242047340129611,b'?',Ohio,9511.365378583312
48096,6140954934218814,b'United-States',Georgia,242.4258656186186
40822,8396260379315839,b'United-States',California,1069.2987164205513
64356,5173696665781932,b'United-States',Ohio,9446.48509680705
53790,5925318110122292,b'United-States',Ohio,8731.134227503806
84523,4686955588381865,b'United-States',Ohio,8479.234879295602
46597,7267684528005843,b'United-States',Texas,6341.701271304601
90912,6209172340628171,b'United-States',California,3954.059192641587
36454,0668942042234885,b'United-States',Virginia,2776.443742835272
32080,7956290565903033,b'Peru',Texas,4144.274039969434
76220,5227183331525555,b'United-States',Ohio,4122.680004761216
19881,5807403968004212,b'United-States',Texas,8701.517878553672
43981,7318796314454141,b'United-States',California,3982.2487547075584
66384,9098968340397837,b'United-States',Florida,8220.700078345135
23186,9530048143198779,b'United-States',Virginia,1030.8292046789263
74419,2892166471032136,b'United-States',Ohio,6416.115636966043
74693,4513251627950279,b'United-States',Texas,6392.937516398109
31316,9798125207442063,b'United-States',Ohio,9882.132732892233
46632,3294742000794830,b'United-States',Virginia,4925.83188657991
65303,3015193821031891,b'United-States',California,3119.0764956064754
46454,7143537227486662,b'United-States',Texas,9968.292098907114
30026,4717911469528755,b'United-States',Ohio,3727.6392125487946
85823,6384725755145856,b'Mexico',Illinois,6484.71990969657
17548,2996667430648000,b'El-Salvador',Georgia,6293.617838802012
22512,3461148530342414,b'United-States',Ohio,1210.205147765374
41071,5598813931385599,b'United-States',Texas,4901.092137894271
83112,4497517972107835,b'United-States',Florida,4490.77444765706
35957,1091714643248482,b'United-States',Georgia,4843.21039862448
17037,3227480271696199,b'United-States',Ohio,2738.5212964311245
95290,8433973943614463,b'United-States',Ohio,5610.418021045451
96350,4486040928006510,b'United-States',Virginia,477.0459133127517
86445,4630999832822843,b'United-States',Texas,9870.772752213928
41537,6634787594204067,b'United-States',California,1134.9703871491436
12526,6874731450741887,b'United-States',California,537.9869094692765
76926,9339073426158405,b'United-States',Virginia,925.4848604432552
78628,0150868441569905,b'United-States',Virginia,7674.599022020126
95541,6373787974794422,b'United-States',Texas,9869.793742374124
26217,2724689591875152,b'United-States',Ohio,537.766505182331
36124,2790583608162471,b'United-States',Illinois,7576.239200358384
17851,1883307739986989,b'United-States',Virginia,8348.847515234707
87370,2344507122678075,b'United-States',Ohio,3645.8840527138327
34180,1297354231159769,b'United-States',Florida,1267.800914965987
66661,9455333671398510,b'United-States',Georgia,6841.925400878873
29222,1803230933166633,b'United-States',Illinois,418.41016534632536
33903,7041465566740243,b'United-States',Illinois,4787.128321004688
73270,5874793604966004,b'United-States',New York,8104.833955112952
69212,7226183766156220,b'United-States',Florida,2625.909103558929
87928,6228887084760243,b'United-States',Illinois,7344.13658820123
13836,8442798886425707,b'United-States',Florida,1834.4689774468836
51099,2382818017149621,b'United-States',Georgia,8876.882488411578
56813,1896919409371601,b'United-States',New York,6168.419376540331
63709,0136026410055218,b'United-States',California,6996.460321387624
39376,6439909420288152,b'United-States',New York,7311.55243495688
34507,3415553559395685,b'United-States',Virginia,4138.858345226454
89207,7390433851876288,b'United-States',Texas,358.1434591457879
15507,6803533245184997,b'United-States',Texas,3751.708503392112
79159,4610310330461676,b'United-States',Ohio,5860.920393915205
75878,8024999118277289,b'United-States',Virginia,129.13952998362663
38379,0397324549978599,b'United-States',California,5968.880905337921
21525,2020048642307289,b'United-States',Ohio,3195.3406885157447
59867,0048459687911714,b'Germany',New York,7481.656571089778
36008,4210638762279757,b'United-States',Texas,2359.575420865065
54237,9254609990340668,b'United-States',California,9133.127188570366
89981,2061842082536826,b'United-States',New York,2210.1819513309865
25278,5367656942918587,b'United-States',Ohio,9309.910458200937
66742,8667209679436989,b'United-States',Ohio,7322.233124133404
23332,6089645088823418,b'United-States',Ohio,1211.376396811172
77000,0174594835937301,b'United-States',California,2320.108264484568
58219,4130970840912709,b'United-States',California,7900.735119065763
65410,2490939195674931,b'United-States',California,2478.126306637963
51935,7797986288010766,b'United-States',Texas,6669.808515043954
21260,0148320344438660,b'United-States',Texas,117.2311741709907
96805,3958123864043397,b'United-States',Ohio,3151.512433653037
17438,4407618549236414,b'United-States',California,376.120343649462
50609,8976219219728472,b'United-States',New York,955.4586686139844
53776,1656450776272912,b'United-States',Ohio,7357.195441760457
27157,1807224754405109,b'United-States',Virginia,2336.6284862727352
67245,6576344684066472,b'United-States',Ohio,3927.8639605825824
54127,4195970638469544,b'United-States',New York,3617.613384031998
50390,4269876176237041,b'United-States',Ohio,3446.9468007315736
18338,4254706605072376,b'United-States',Florida,4049.6111140306753
57026,2268172924509695,b'United-States',Georgia,6082.806463359976
12377,7565944030090498,b'United-States',Virginia,6698.049000366497
14761,8619964055656012,b'?',California,6809.547865710972
30493,0206041099156794,b'United-States',Texas,5000.650962953898
94559,3429404973308809,b'Guatemala',Illinois,1647.3010508219058
60817,2916737656055355,b'United-States',New York,1042.2923798547924
36026,9004195323780550,b'United-States',Illinois,3492.203837331339
25139,8246255404395428,b'United-States',Florida,2708.2239286379013
52951,2974332539087333,b'United-States',Virginia,5679.346390636655
40646,8974783394016009,b'United-States',New York,500.6170711774068
73511,5976166297584546,b'United-States',Georgia,3286.3641185877445
85394,0873819111228811,b'United-States',California,9764.645042626273
61233,1523890944237951,b'United-States',Georgia,3330.766009654438
27841,9557681250117532,b'United-States',Georgia,5050.936817658789
25508,1842696385774393,b'United-States',Virginia,9845.270665774578
51326,2001768096346090,b'United-States',California,5362.099211350524
60516,7351463208977015,b'United-States',Illinois,7714.4927135385215
94834,0950244386416705,b'United-States',Georgia,1276.0254049447926
27901,8911441187162637,b'United-States',New York,854.1393700699239
95745,0328927367575420,b'United-States',Virginia,1394.5726408865603
47014,0924905426142458,b'Portugal',Ohio,9791.22471629371
51572,5148431620237533,b'United-States',New York,7531.209118833938
43599,1552858529765468,b'United-States',Georgia,7287.135597880205
79341,7746197814322564,b'United-States',Texas,2909.0012067368366
74076,1478665823948414,b'?',Illinois,7916.013837871229
80509,3602668605569849,b'United-States',Georgia,3397.8174712127084
27463,1263531257839964,b'United-States',Florida,2470.859301984084
32947,6433677575875971,b'United-States',New York,1863.5677300987372
88800,0639007390930619,b'United-States',Illinois,6985.67513684745
31412,8018062986095418,b'United-States',Texas,4546.847502257495
82995,3292912460871759,b'United-States',Georgia,2140.222002708413
34952,5611863849733624,b'United-States',New York,7728.1947311558415
88187,2858409993260528,b'United-States',Texas,3365.0214304174638
73194,6127872204160744,b'United-States',California,4588.221186288076
76411,5333376257486151,b'United-States',Virginia,9275.25352827854
61887,3506044339529779,b'United-States',Georgia,3940.197539129528
60557,7963909257036842,b'United-States',Illinois,9295.78970298148
10966,1113492152025257,b'United-States',Ohio,7794.011139674087
48157,1921744739844650,b'United-States',Illinois,8918.745094349972
89634,5729646839460978,b'United-States',California,5359.793552307755
34393,1937507085048314,b'United-States',Virginia,1439.9851871328035
69503,2118278406655473,b'United-States',Virginia,2281.4307280112625
68222,2140318577297114,b'United-States',Texas,6405.9950359507375
41577,3023483075062712,b'United-States',Ohio,969.277795068534
58392,9341133519108228,b'United-States',Texas,2239.882549255972
56484,4991149999932015,b'United-States',Georgia,1086.5639664478963
64808,5951489782536478,b'United-States',New York,6579.127444397738
60534,4999455784097650,b'United-States',New York,275.0874444367722
40080,8043740780596815,b'United-States',Georgia,6554.837305097758
32422,2522901960934915,b'United-States',Georgia,3517.7220665308323
84165,4307713024182097,b'United-States',New York,9174.13323423182
93682,2827217235172604,b'United-States',Illinois,1540.1006224553892
54976,4855705084025684,b'United-States',Georgia,1303.7597700831816
79273,1847952729853243,b'United-States',Texas,1606.0937525948743
14766,5351818300790961,b'United-States',Texas,820.9975811784846
80321,1379343065480163,b'United-States',Ohio,9992.50239559545
20931,2457255085414077,b'United-States',Virginia,4334.03760300053
46458,6701928591064598,b'United-States',New York,8381.142556842397
34269,7650515049211390,b'United-States',Illinois,4903.979465222577
64428,5240815602185788,b'United-States',Illinois,6315.537933719935
13274,5947831233681618,b'United-States',Texas,3670.7152152954495
58771,2250324229525491,b'United-States',California,9242.478527902527
15453,1179966603452569,b'United-States',Georgia,1144.7030680302937
25729,2851277185232038,b'United-States',Virginia,9703.64193254564
28086,2764610820574735,b'United-States',California,9341.04056822176
57599,4574123664448482,b'United-States',Texas,598.6227613992494
60879,9952258009846758,b'United-States',Texas,4467.812234430429
21519,9838588619443347,b'United-States',California,9450.187933487994
67182,2669245434019478,b'Poland',New York,5006.629558417365
10528,2940481047236995,b'United-States',California,4731.209279272858
52431,3988573644453527,b'Haiti',Georgia,3407.023630243267
14958,9035162279899416,b'United-States',Florida,694.331312203581
55093,7455805749485182,b'United-States',Illinois,4177.7598468404285
50603,4446523256478904,b'United-States',Illinois,9673.13645103564
38035,1644192852195564,b'United-States',Florida,9298.936449310757
20517,0584894991075160,b'United-States',Texas,5817.154908119634
66909,2785642200433671,b'United-States',Illinois,5281.719774297879
77386,6090099660624810,b'United-States',Georgia,2346.2429778478668
59796,3525696652087529,b'United-States',California,8973.659544558157
29607,4733855588461223,b'United-States',Florida,4168.52731839917
56058,9269695790428304,b'United-States',California,1188.6398689982448
54216,0037699656776422,b'United-States',California,7729.720063684006
91750,4171899184273655,b'United-States',California,9254.497334724474
19005,5083889136415335,b'United-States',Texas,5893.078051454179
54499,1392659139189169,b'United-States',Ohio,6206.677203425162
15247,1255077135424077,b'United-States',Illinois,5708.495382875591
80660,8952843633649219,b'United-States',Illinois,657.5975457692721
69193,7803056134971081,b'Puerto-Rico',New York,4293.235227643954
53847,8059167390771529,b'United-States',Georgia,5108.173126662718
51073,6121513083830553,b'United-States',Florida,2946.2166672985354
83735,8412100195126921,b'United-States',Illinois,3232.761549681575
37460,3109496143045236,b'United-States',California,564.7828274240999
14759,5811969137513299,b'United-States',Texas,4236.273095179296
91025,2512306089291358,b'United-States',Florida,4322.379904660119
13861,3208360258897666,b'United-States',Virginia,9365.437357380228
17389,9524044864285097,b'United-States',Virginia,730.0635892270936
44310,7883746574043712,b'United-States',Virginia,9384.753014845122
37864,4738683220608223,b'United-States',Texas,8796.801978498806
41843,8050855546892538,b'Japan',Ohio,8926.344366777195
12886,3765337277440784,b'United-States',Georgia,1791.9701062245028
21313,1319996155499345,b'United-States',Florida,279.8471001991112
83223,3480351810662953,b'United-States',Virginia,189.35199539026664
86029,0415040798315875,b'United-States',Virginia,3119.330837506984
67700,7029727801233611,b'United-States',Illinois,3207.4505506506434
36296,9788622391815524,b'Dominican-Republic',Florida,3188.8479942489216
54785,7255467458196022,b'United-States',Virginia,3478.691942496623
74057,2111419582810400,b'?',New York,845.4687481133212
47189,0580582538107503,b'United-States',Illinois,8206.10492009576
38697,3345501485258573,b'United-States',Florida,1167.239127291884
27039,1201431517972488,b'United-States',Ohio,4650.265532391343
66796,3287986576846426,b'United-States',Texas,9130.076476908403
29470,1227646849291833,b'United-States',Virginia,2680.629812887717
22895,3236756192396586,b'United-States',Ohio,8066.750922218466
14976,2426272814922267,b'United-States',Georgia,8129.087976000875
69383,2253114950973297,b'United-States',Texas,3119.385786736409
70948,8556885426873657,b'United-States',Texas,9800.00519861172
31995,9489262090456577,b'United-States',Ohio,3430.625570683116
50419,5511436951483314,b'United-States',Ohio,7131.917354539033
27936,7740809626642434,b'United-States',New York,4433.181764832276
94544,9574284663499393,b'United-States',Texas,6874.806543594401
95181,4669077137244573,b'United-States',Virginia,9302.34169614839
91353,0531983903331806,b'United-States',California,1265.5204756717333
99290,9280416497990807,b'United-States',Virginia,1326.6796760832538
26157,9723987845008042,b'Mexico',Virginia,6625.449566696135
60225,1524571683653961,b'United-States',Illinois,1330.7081289275256
80205,6348787897929396,b'United-States',Florida,4851.977481428734
25736,2957517635568183,b'United-States',New York,5603.346164829183
86893,0942574373442348,b'United-States',New York,9426.569505624804
15354,1101616882217654,b'Ireland',California,7288.308691761646
67762,1715851956699790,b'United-States',Virginia,9851.935110394896
54669,6258295066472040,b'United-States',Texas,9247.55348703747
99866,9144764774632868,b'United-States',Illinois,7350.186899275744
86287,3944920689812163,b'United-States',Texas,3399.302873915319
94616,0678891326307063,b'United-States',Texas,6507.253038425834
24345,3070077887950459,b'United-States',Ohio,9179.710621390352
68242,7091259358009354,b'United-States',Illinois,4515.56562767487
82485,6953319621664357,b'United-States',Georgia,6928.734504585215
40996,7462307228835087,b'United-States',Florida,7227.041162412402
37374,7374168930131081,b'United-States',Virginia,8967.56909968218
70249,0609923381006902,b'Italy',New York,6277.364784684846
62706,6922689028295386,b'United-States',California,3937.483466707806
76585,5990271127587719,b'United-States',California,1836.94451272654
21744,1011987992832790,b'United-States',California,4561.01145713352
74272,7043587978817640,b'United-States',Florida,7919.998602887667
51868,5943018038367157,b'United-States',California,3166.6923064415587
46318,5931326657114391,b'United-States',Virginia,949.4247052886132
57212,8958890445375530,b'United-States',Florida,5326.217369816006
12406,2295142810749582,b'Mexico',Virginia,8821.188235224008
46386,4516954121041095,b'United-States',New York,8351.545706509556
88413,6871811212038564,b'United-States',Florida,7687.243091727849
75221,6162178514171749,b'United-States',Virginia,5126.863220361704
35385,2345947830742502,b'United-States',California,4935.616214170443
99421,0906377622830558,b'United-States',Texas,2285.073757679438
82430,0879674009065687,b'England',New York,6808.2976333984725
98114,9771382632048279,b'United-States',Texas,5025.796357560531
68985,8499572235707066,b'United-States',Ohio,3057.733638506284
85573,7531381676488962,b'United-States',New York,4444.462123724979
19345,0599045225970867,b'Mexico',Georgia,9980.149362753044
72643,1970889528249068,b'United-States',Illinois,3663.740535470035
11531,5179945456430764,b'El-Salvador',Illinois,1316.4500701616255
19589,2974970299687484,b'United-States',Illinois,7199.012405949484
32819,1060616218774858,b'United-States',Virginia,6312.70439621379
18756,1246952768488306,b'United-States',New York,738.483283124226
12568,5416940079021852,b'United-States',Georgia,3671.9499339040985
96142,3146359176655379,b'United-States',Ohio,8337.807291327032
86125,3432323931721158,b'United-States',New York,604.8283902408841
88247,8169654111287613,b'United-States',Florida,4641.707678565423
65945,0457310429210475,b'United-States',Georgia,4999.820600198941
36388,9319075511928017,b'United-States',New York,4090.63580701902
88556,1525793725557660,b'India',Virginia,8387.112155317418
41573,6867248763112287,b'United-States',California,7693.97307805516
84877,0401466759002094,b'United-States',Virginia,3232.813168032114
64050,8103794033957757,b'United-States',Ohio,2663.2675014362367
91851,7144391254521509,b'United-States',Illinois,2222.3210101918057
32605,4252078227309271,b'United-States',Texas,9847.520927496516
48259,5315137971708856,b'United-States',New York,6032.343431994382
10563,4726405523445326,b'United-States',New York,3560.8042789960427
72507,2033615248157400,b'United-States',Virginia,9162.7613557462
22165,1858293425545855,b'Ireland',New York,1630.541748922832
69861,2414655925763916,b'United-States',Ohio,5711.735256204567
53020,3349862502817320,b'United-States',Georgia,5344.821059231695
13714,1005523484525301,b'United-States',Texas,1051.3797113397436
46522,9857848366437996,b'United-States',Georgia,5058.53706808163
65305,6002303835379781,b'United-States',Ohio,2588.5130804339437
90674,1110933461949360,b'United-States',Virginia,4120.680200261566
82353,8433806202224328,b'United-States',Florida,8077.74802393139
61220,4298692088573249,b'United-States',Ohio,1015.7310968887416
67328,3480866083636920,b'United-States',Georgia,3124.311114295497
81396,3538960956643042,b'United-States',Virginia,1143.6226486810824
19143,1086589851053901,b'United-States',Virginia,6180.112128144718
72218,0941107233446366,b'United-States',Georgia,2612.1044946612287
49732,0034520054038728,b'United-States',Ohio,2106.401170569178
16170,4395004672703368,b'United-States',Illinois,9297.073601122716
39978,8350240236697962,b'United-States',New York,7932.060086236773
68287,2913680766606423,b'United-States',Virginia,1733.7906992984435
90456,2970374129597497,b'United-States',Virginia,9690.0661295583
63540,2892316435332491,b'United-States',Texas,766.6075522999716
27760,7033600274972605,b'United-States',Georgia,1880.5249768424744
15702,0463921963650436,b'United-States',New York,8347.543613812393
72544,1047964509190121,b'United-States',Florida,4202.213969968537
16942,7167665177659898,b'United-States',New York,3267.67996012855
46399,4441511294686099,b'United-States',Florida,2912.329573275501
31587,3999101701566956,b'Poland',Georgia,7573.898079571605
70855,1693741748567409,b'United-States',Ohio,7794.656430160677
42695,7255199410773979,b'United-States',California,8863.466529269554
30177,3601193964932402,b'United-States',New York,1794.2065370658138
51403,3505891203587776,b'United-States',Texas,6240.537198821777
21042,8404277148331421,b'United-States',California,253.0288791854136
79223,8611634007570507,b'United-States',Florida,7024.889804525094
89285,0541057088167612,b'United-States',Virginia,8442.412279786722
41014,4123904411370221,b'?',California,6048.92159876142
17804,4066726097531496,b'United-States',Florida,580.8497246701226
96751,7625147353964487,b'Germany',Virginia,2720.028578278524
13822,8440711524810585,b'Ecuador',Georgia,8382.281549297577
47414,8856632149157844,b'United-States',Texas,8364.288967553326
39234,2696959869397990,b'United-States',Georgia,7738.665112058615
76316,0481967218439662,b'United-States',New York,1772.0139571547484
83517,9128077226429226,b'Peru',Virginia,8113.720861766847
81252,3476874760641730,b'United-States',Ohio,7410.853769211529
93544,8875292157144184,b'?',California,7146.369187508012
95629,0084282064912630,b'United-States',New York,8625.286471258769
50215,0689957399054164,b'United-States',Virginia,7049.13164178393
40082,0685796499745201,b'United-States',New York,7174.093886876975
85572,7163212386505535,b'China',Ohio,7993.379263970663
66230,9142943170281796,b'United-States',Texas,1401.6340796222394
90653,8496097083848138,b'United-States',Texas,8561.012570027326
10191,1745520958624845,b'United-States',Illinois,9972.183206912376
30292,0475030135263695,b'United-States',Illinois,2656.8770144927485
43907,3694583507303523,b'United-States',Illinois,150.22529519363593
75260,6314800305356977,b'United-States',Virginia,5603.307423367909
67071,7792739465011962,b'United-States',New York,5097.410342070823
92207,6246708803009951,b'United-States',New York,5405.478166303318
87865,2298254756641675,b'United-States',Illinois,1914.2983287081956
72676,4748933837326808,b'United-States',Ohio,1972.022206893847
93365,2588528244789916,b'United-States',Ohio,3887.9372378230137
76305,3789564961325758,b'United-States',Georgia,7248.605690310145
14854,4550233857310148,b'United-States',Virginia,7719.800430201468
48538,6220365095321243,b'United-States',Ohio,6202.146160264839
18674,7935260416023642,b'United-States',New York,7596.248845408119
13291,6082602744069810,b'United-States',Ohio,9916.509862150042
44574,9984339900350922,b'United-States',Georgia,685.4252939151153
23361,3072555632003826,b'United-States',Georgia,9193.176032212705
72845,9006703739257925,b'United-States',Florida,677.2610139829422
69437,9780391437281970,b'United-States',Texas,1375.9893413802245
37998,7848796734298536,b'Mexico',California,9396.96653222388
26857,1881564104966275,b'United-States',Florida,6764.527075143821
45944,2378623179436799,b'Germany',California,3659.1720776285338
47475,9061629436569300,b'United-States',Texas,1084.415855988738
80866,2739470906935304,b'United-States',Ohio,4681.133802340719
30371,5055682963797965,b'United-States',California,5019.554645585919
65962,5900434414441470,b'United-States',Florida,5656.669907578786
67090,8301909945704685,b'Ecuador',Florida,6347.67194438382
98411,4096721210079496,b'United-States',Florida,3222.05383379556
42508,1005909111316513,b'United-States',New York,1994.4689957815349
70019,0661215076541244,b'United-States',Florida,1229.79545879693
73153,5566096764629501,b'United-States',California,9341.629261244849
61101,1083690983555020,b'United-States',New York,5506.185866834544
